taxon_id,scientific_name,rank,source_material_status,wikipedia_status,available_article_urls,botanical_source_urls,record_path
130193,Ipomoea imperati,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ipomoea_imperati | https://pt.wikipedia.org/wiki/Ipomoea_imperati,,taxa/130193.json
144018,Delosperma cooperi,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Delosperma_cooperi,,taxa/144018.json
181684,Populus × canadensis,hybrid,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Populus_%C3%97_canadensis,,taxa/181684.json
207836,Gagea bohemica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Gagea_bohemica,,taxa/207836.json
338631,Coronilla juncea,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Coronilla_juncea,,taxa/338631.json
342010,Odontitella virgata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Odontitella | https://pt.wikipedia.org/wiki/Odontitella_virgata,,taxa/342010.json
431150,Iochroma cyaneum,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Iochroma_cyaneum,,taxa/431150.json
450675,Eurhynchium striatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Eurhynchium_striatum,,taxa/450675.json
468769,Suaeda albescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Suaeda_albescens | https://pt.wikipedia.org/wiki/Suaeda_albescens,,taxa/468769.json
771686,Rhaponticoides fraylensis,species,taxonomy_only,taxonomy_only,,,taxa/771686.json
1377227,Festuca ambigua,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Vulpia_ciliata,,taxa/1377227.json
48523,Symphoricarpos albus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Symphoricarpos_albus | https://pt.wikipedia.org/wiki/Symphoricarpus_albus,,taxa/48523.json
52405,Linaria maroccana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Linaria_maroccana,,taxa/52405.json
54919,Cucumis sativus,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Cucumber | https://pt.wikipedia.org/wiki/Pepino,,taxa/54919.json
55021,Arabidopsis thaliana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Arabidopsis_thaliana | https://pt.wikipedia.org/wiki/Arabidopsis_thaliana,,taxa/55021.json
55366,Fragaria × ananassa,hybrid,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Strawberry | https://pt.wikipedia.org/wiki/Morango,,taxa/55366.json
55752,Valerianella locusta,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Valeriana_locusta | https://pt.wikipedia.org/wiki/Valerianella_locusta,,taxa/55752.json
56229,Arnica montana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Arnica_montana | https://pt.wikipedia.org/wiki/Arnica_montana,,taxa/56229.json
69931,Agrostis stolonifera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Agrostis_stolonifera | https://pt.wikipedia.org/wiki/Agrostis_stolonifera,,taxa/69931.json
76067,Carex leporina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Carex_leporina | https://pt.wikipedia.org/wiki/Carex_leporina,,taxa/76067.json
77259,Geranium pyrenaicum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Geranium_pyrenaicum | https://pt.wikipedia.org/wiki/Geranium_pyrenaicum,,taxa/77259.json
78976,Salvinia molesta,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Salvinia_molesta | https://pt.wikipedia.org/wiki/Salvinia_molesta,,taxa/78976.json
122869,Cucurbita moschata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cucurbita_moschata | https://pt.wikipedia.org/wiki/Cucurbita_moschata,,taxa/122869.json
165998,Oxymitra incrassata,species,taxonomy_only,taxonomy_only,,,taxa/165998.json
169522,Taeniatherum caput-medusae,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Taeniatherum | https://pt.wikipedia.org/wiki/Taeniatherum | https://pt.wikipedia.org/wiki/Taeniatherum_caput-medusae,,taxa/169522.json
170331,Wisteria floribunda,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Wisteria_floribunda,,taxa/170331.json
193056,Gratiola linifolia,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Gratiola_linifolia,,taxa/193056.json
425163,Potamogeton schweinfurthii,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Potamogeton_schweinfurthii,https://www.gbif.org/species/314868661,taxa/425163.json
513566,Glossopappus macrotus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Glossopappus | https://pt.wikipedia.org/wiki/Glossopappus | https://pt.wikipedia.org/wiki/Glossopappus_macrotus,,taxa/513566.json
513581,Leucanthemum sylvaticum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Leucanthemum_sylvaticum,,taxa/513581.json
584095,Dolichandra unguis-cati,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dolichandra_unguis-cati | https://pt.wikipedia.org/wiki/Macfadyena_unguis-cati,,taxa/584095.json
776659,Sesamoides suffruticosa,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Sesamoides_suffruticosa,,taxa/776659.json
876502,Romulea clusiana,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Romulea_bulbocodium,,taxa/876502.json
1232983,Oeosporangium acrosticum,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Cheilanthes_acrostica,,taxa/1232983.json
1502494,Serapias occidentalis,species,taxonomy_only,taxonomy_only,,,taxa/1502494.json
1591063,Camphora officinarum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Camphora_officinarum | https://pt.wikipedia.org/wiki/Cinnamomum_camphora,,taxa/1591063.json
52971,Epilobium brachycarpum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Epilobium_brachycarpum,,taxa/52971.json
76444,Coreopsis lanceolata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Coreopsis_lanceolata | https://pt.wikipedia.org/wiki/Coreopsis_lanceolata,,taxa/76444.json
78355,Paronychia echinulata,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Paronychia_echinulata,,taxa/78355.json
