taxonId,name,rank,status,language,allRawSourceTokens,selectedRawSourceTokens,selectedCleanSourceTokens,evidencePacketTokens,hasSources,draftRequestTextTokens
860937,Tradescantia cymbispatha,species,taxonomy_only,,0,0,0,43,False,833
861353,Desmodesmus protuberans,species,taxonomy_only,,0,0,0,45,False,835
861400,Taraxacum lidianum,species,taxon_matched_text,pt,1277,1277,246,420,True,1210
861411,Melica canariensis,species,taxon_matched_text,pt,1222,1222,235,403,True,1193
861458,Desmodesmus communis,species,taxonomy_only,,0,0,0,43,False,833
862656,Sansevieria suffruticosa,species,text_needs_scope_review,en,912,912,163,275,True,1065
863130,Semele menezesii,species,text_needs_scope_review,es,1468,1468,742,926,True,1716
863646,Hyacinthoides × massartiana,hybrid,taxon_matched_text,en,1623,1623,322,434,True,1224
865348,Ostericum sieboldii,species,taxonomy_only,,0,0,0,42,False,832
865629,Isodon lophanthoides,species,taxon_matched_text,en,585,585,86,189,True,979
865952,Colutea orientalis,species,taxon_matched_text,en,575,575,91,189,True,979
866524,Thinopyrum junceum,species,taxon_matched_text,en,1324,1324,97,194,True,984
866675,Euphrasia officinalis,species,taxon_matched_text,en,676,676,126,244,True,1034
866778,Goeppertia majestica,species,taxon_matched_text,en,1354,1354,361,512,True,1302
867304,Aloe × schimperi,hybrid,taxonomy_only,,0,0,0,42,False,832
867549,Atalantia buxifolia,species,taxon_matched_text,en,470,470,87,175,True,965
868464,Sirocladium,genus,taxonomy_only,,0,0,0,40,False,830
869950,Aeonium decorum,species,taxon_matched_text,es,1736,1736,1264,1478,True,2268
870017,Trichocereus bridgesii,species,text_needs_scope_review,en,3670,3670,970,1137,True,1927
870821,Echinofossulocactus multicostatus,species,text_needs_scope_review,en,2135,2135,623,760,True,1550
871980,Lippia origanoides,species,taxon_matched_text,es,2580,2580,1739,1933,True,2723
872386,Brassica ruvo,species,text_needs_scope_review,en,3861,3538,1090,1273,True,2063
873451,Cupressus pendula,species,text_needs_scope_review,pt,611,611,473,638,True,1428
874001,Limonium oleifolium,species,taxonomy_only,,0,0,0,45,False,835
876954,Southbya nigrella,species,taxonomy_only,,0,0,0,41,False,831
878958,Aloe ribauensis,species,taxonomy_only,,0,0,0,41,False,831
880433,Camellia nitidissima,species,text_needs_scope_review,en,1859,1859,407,525,True,1315
880921,Eustoma russellianum,species,taxon_matched_text,en,1734,1734,535,731,True,1521
882411,Dendrobium fleckeri,species,taxon_matched_text,en,1577,1577,591,720,True,1510
882469,Rhododendron kiusianum,species,taxon_matched_text,en,799,799,90,181,True,971
882548,Cochlopetalum,subgenus,taxonomy_only,,0,0,0,43,False,833
882550,Micropetalum,section,text_needs_scope_review,en,2497,1756,1144,1302,True,2092
883525,Colutea armena,species,taxonomy_only,,0,0,0,41,False,831
886557,Freziera chrysophylla,species,taxonomy_only,,0,0,0,43,False,833
886827,Strobilanthes crispa,species,taxon_matched_text,en,760,760,145,231,True,1021
888090,Colaconema caespitosum,species,taxonomy_only,,0,0,0,45,False,835
888500,Fuchsia corymbiflora,species,taxon_matched_text,en,1251,1020,199,320,True,1110
889472,Pilea spruceana,species,taxon_matched_text,en,238,238,59,152,True,942
889618,Clematicissus striata,species,taxon_matched_text,en,806,806,72,160,True,950
891331,Ulota bruchii,species,text_needs_scope_review,de,869,869,304,401,True,1191
895300,Spergula tangerina,species,taxonomy_only,,0,0,0,45,False,835
896902,Chenopodiastrum hybridum,species,taxon_matched_text,en,570,570,30,126,True,916
897971,Chevreulia sarmentosa,species,taxonomy_only,,0,0,0,43,False,833
898439,Dinebra panicea,species,taxon_matched_text,en,2637,2637,679,915,True,1705
899109,Euphrasia hirtella,species,taxon_matched_text,en,1870,637,355,525,True,1315
900321,Calotis dentex,species,taxon_matched_text,en,946,946,358,481,True,1271
901764,Neoblechnum brasiliense,species,taxon_matched_text,pt,3089,523,367,513,True,1303
902001,Jurinea humilis,species,taxon_matched_text,pt,1510,1510,571,805,True,1595
903176,Ionopsidium glastifolium,species,taxonomy_only,,0,0,0,47,False,837
904743,Grevillea johnsonii,species,taxon_matched_text,en,3394,3394,1481,1712,True,2502
906050,Rosa amblyotis,species,taxonomy_only,,0,0,0,40,False,830
911385,Petrosedum orientale,species,text_needs_scope_review,es,1123,1123,798,990,True,1780
912879,Daucus elegans,species,taxon_matched_text,en,400,400,42,128,True,918
914234,Citrus × taitensis,hybrid,text_needs_scope_review,en,753,753,214,315,True,1105
915050,Persicaria tinctoria,species,taxon_matched_text,en,3059,885,135,231,True,1021
916728,Cenostigma pluviosum,species,taxonomy_only,,0,0,0,47,False,837
917724,Timmiella barbuloides,species,taxonomy_only,,0,0,0,43,False,833
917727,Pelekium atlanticum,species,taxonomy_only,,0,0,0,45,False,835
917731,Leucodon treleasei,species,taxonomy_only,,0,0,0,43,False,833
917746,Cirriphyllum crassinervium,species,text_needs_scope_review,de,1278,1278,787,950,True,1740
917760,Fissidens coacervatus,species,taxonomy_only,,0,0,0,47,False,837
917767,Radula carringtonii,species,taxonomy_only,,0,0,0,42,False,832
917769,Radula wichurae,species,taxonomy_only,,0,0,0,41,False,831
918491,Hymenophyllum okadae,species,taxonomy_only,,0,0,0,47,False,837
924055,Berberis fortunei,species,taxon_matched_text,en,1553,1553,547,701,True,1491
925120,Botryocladia botryoides,species,taxonomy_only,,0,0,0,49,False,839
927986,Disocactus anguliger,species,taxon_matched_text,en,2000,2000,877,1049,True,1839
931442,Arthroceras,genus,taxon_matched_text,en,1389,1389,289,396,True,1186
932040,Philadelphus incanus,species,taxon_matched_text,en,200,200,49,135,True,925
937410,Nidorella varia,species,text_needs_scope_review,en,980,980,138,231,True,1021
937420,Pandorea floribunda,species,taxon_matched_text,en,935,935,217,334,True,1124
937799,Leucocasia gigantea,species,taxon_matched_text,en,1445,1445,350,468,True,1258
939161,Mandevilla splendens,species,taxon_matched_text,en,634,634,192,288,True,1078
944246,Trithrinax acanthocoma,species,taxon_matched_text,pt,1706,1706,1287,1427,True,2217
954525,Nekemias,genus,taxon_matched_text,en,523,523,246,358,True,1148
954789,Heuchera parviflora,species,taxon_matched_text,en,520,520,208,319,True,1109
956349,Phytarrhiza,subgenus,text_needs_scope_review,es,3122,3122,1748,2030,True,2820
956604,Erythrostemon mexicanus,species,taxon_matched_text,en,2563,1798,421,540,True,1330
956944,Sempervivum heuffelii,species,taxon_matched_text,de,1697,1697,840,1037,True,1827
957929,Ranunculus pseudofluitans,species,taxon_matched_text,pt,1266,1266,273,447,True,1237
960615,Bulbophyllum annandalei,species,taxon_matched_text,en,882,390,125,250,True,1040
962181,Tolypella hispanica,species,taxonomy_only,,0,0,0,43,False,833
963152,Taraxacum marginellum,species,taxon_matched_text,pt,1304,1304,287,471,True,1261
964515,Sapindus marginatus,species,taxon_matched_text,en,589,589,197,291,True,1081
968726,Coelastrum astroideum,species,taxonomy_only,,0,0,0,45,False,835
968782,Gongrosira,genus,taxon_matched_text,en,853,853,197,301,True,1091
968787,Klebsormidium flaccidum,species,taxonomy_only,,0,0,0,49,False,839
968814,Binuclearia tectorum,species,taxonomy_only,,0,0,0,43,False,833
969085,Zygnema pectinatum,species,taxonomy_only,,0,0,0,45,False,835
969111,Staurastrum cingulum,species,taxonomy_only,,0,0,0,45,False,835
969172,Euastrum spinulosum,species,taxonomy_only,,0,0,0,43,False,833
971751,Centaurea lingulata,species,taxonomy_only,,0,0,0,45,False,835
977186,Pogonatum nanum,species,taxon_matched_text,en,201,201,25,121,True,911
977758,Trimezia coerulea,species,taxonomy_only,,0,0,0,43,False,833
977762,Trimezia gracilis,species,taxonomy_only,,0,0,0,41,False,831
977901,Crocosmia masoniorum × paniculata,hybrid,taxonomy_only,,0,0,0,50,False,840
979102,Knautia collina,species,taxonomy_only,,0,0,0,41,False,831
982169,Peperomia nivalis,species,taxon_matched_text,en,872,872,339,458,True,1248
982292,Taraxacum estrelense,species,taxon_matched_text,en,1075,1075,466,647,True,1437
983007,Peperomia trifolia,species,taxon_matched_text,en,463,463,28,114,True,904
985684,Rumex suffruticosus,species,taxon_matched_text,pt,1538,1538,499,742,True,1532
986562,Promenaea stapelioides,species,taxonomy_only,,0,0,0,43,False,833
987744,Platycerium hillii,species,taxon_matched_text,en,296,296,28,115,True,905
989787,Lotus maritimus,species,taxon_matched_text,en,1920,1920,665,830,True,1620
994359,Heimia apetala,species,taxonomy_only,,0,0,0,39,False,829
994381,Potamogeton × angustifolius,hybrid,taxon_matched_text,en,1672,1672,832,1031,True,1821
994929,Lemanea fluviatilis,species,taxon_matched_text,en,318,318,30,132,True,922
996285,Staurastrum brachiatum,species,taxonomy_only,,0,0,0,45,False,835
996292,Staurastrum chaetoceras,species,taxonomy_only,,0,0,0,47,False,837
1000402,Micrasterias papillifera,species,taxonomy_only,,0,0,0,46,False,836
1004926,Prunus × subhirtella,hybrid,taxon_matched_text,en,1114,1114,218,334,True,1124
1005009,Parapediastrum biradiatum,species,taxonomy_only,,0,0,0,48,False,838
1007746,Liagora ceranoides,species,taxonomy_only,,0,0,0,44,False,834
1008110,Trisetaria dufourei,species,taxon_matched_text,pt,1600,1600,578,825,True,1615
1013203,Parvibegonia,section,taxonomy_only,,0,0,0,42,False,832
1019581,Eucalyptus badjensis,species,taxon_matched_text,en,1905,1905,723,841,True,1631
1020168,Vatricania guentheri,species,taxon_matched_text,es,4359,2307,1101,1365,True,2155
1021466,Koeleria caudata,species,taxon_matched_text,pt,1240,1240,248,420,True,1210
1022932,Melanothamnus harveyi,species,taxon_matched_text,en,661,661,259,393,True,1183
1024911,Eryngium serra,species,taxonomy_only,,0,0,0,44,False,834
1027342,Desmodesmus abundans,species,taxonomy_only,,0,0,0,44,False,834
1030044,Salix pulchra,species,taxon_matched_text,en,1773,1773,520,656,True,1446
1030414,Pleioluma sebertii,species,taxonomy_only,,0,0,0,46,False,836
1034347,Rhododendron crassum,species,taxonomy_only,,0,0,0,46,False,836
1038006,Aerides lawrenceae,species,taxon_matched_text,en,664,664,123,220,True,1010
1038940,Solanum emulans,species,taxon_matched_text,en,939,939,128,225,True,1015
1042964,Senecio nemorensis,complex,taxon_matched_text,en,1624,330,60,149,True,939
1044706,Aechmea racinae,species,taxon_matched_text,en,988,988,260,403,True,1193
1045067,Begonia acutifolia,species,taxon_matched_text,en,1129,645,64,154,True,944
1046132,Begonia × ricinifolia,hybrid,taxonomy_only,,0,0,0,46,False,836
1046308,Peperomia,subgenus,taxon_matched_text,en,9580,8124,2881,3203,True,3993
1056013,Watsonia knysnana × pillansii,hybrid,taxonomy_only,,0,0,0,49,False,839
1064950,Brachychiton × incarnatus,hybrid,taxonomy_only,,0,0,0,47,False,837
1065314,Tara cacalaco,species,taxonomy_only,,0,0,0,40,False,830
1066286,Sideroxylon spinosum,species,taxon_matched_text,en,6573,6573,2259,2603,True,3393
1072037,Nepeta caerulea,species,taxon_matched_text,pt,1523,1523,533,772,True,1562
1075551,Spergularia capillacea,species,taxon_matched_text,pt,1266,1266,269,448,True,1238
1075821,Macroclinium manabinum,species,taxon_matched_text,es,1469,1469,856,1042,True,1832
1076232,Euphorbia bergeri,species,taxon_matched_text,es,1065,1065,566,721,True,1511
1078677,Nepenthes × kinabaluensis,hybrid,taxon_matched_text,en,2602,2602,895,1029,True,1819
1080314,Brevispatha,section,taxonomy_only,,0,0,0,40,False,830
1081748,Sanguisorba,subgenus,taxon_matched_text,en,3098,2363,1002,1177,True,1967
1087579,Stellaria ruderalis,species,taxonomy_only,,0,0,0,44,False,834
1091474,Hindakia,genus,taxonomy_only,,0,0,0,39,False,829
1092290,Messastrum gracile,species,taxonomy_only,,0,0,0,42,False,832
1093167,Medicago ovalis,species,taxonomy_only,,0,0,0,40,False,830
1098506,Achillea aspleniifolia,species,taxon_matched_text,en,267,267,57,174,True,964
1100488,Festuca maritima,species,text_needs_scope_review,es,2066,2066,1361,1580,True,2370
1104037,Philodendron campii,species,taxon_matched_text,en,393,393,66,163,True,953
1105451,Vicia vicioides,species,taxon_matched_text,pt,1203,1203,252,423,True,1213
1105526,Polystachya thomensis,species,taxonomy_only,,0,0,0,46,False,836
1105911,Quercus × senneniana,hybrid,taxonomy_only,,0,0,0,45,False,835
1111281,Armeria ciliata,species,taxonomy_only,,0,0,0,42,False,832
